CNPJ,Razão Social,Nome Fantasia,Categoria,Unidade,Unidade Executora,Proposta,Porte,Condição de Pagamento,Emissão,Status,Valor total,Natureza Produto,Ano
10438518000165,Plasfilm Comercio E Servicos Graficos Ltda,Plasfilm,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Plasfilm,4. Micro,"Cartao De Credito, Parcelado",2026-05-29,Aceita,450.00000000000074,Segurança Do Trabalho,2026
10824654000193,Ceramica Do Agreste Ltda,Ceramica Do Agreste Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Ceramica Do Agreste Ltda,3. Pequeno,Boleto - Dia 10,2026-05-27,Em Negociação,4349.999999999998,Segurança Do Trabalho,2026
51879879000124,Eny Pneus Auto Service Ltda,Eny Pneus Auto Service,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - B M I Da Silva,4. Micro,Boleto - Dia 10,2026-05-27,Em Negociação,3015.600000000009,Segurança Do Trabalho,2026
12847606000146,Megaplast Industria E Comercio De Plastico Ltda,Megaplast,Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Megaplast,4. Micro,Boleto - Dia 10,2026-05-26,Em Negociação,3239.999999999997,Segurança Do Trabalho,2026
15580519000163,Ferreira Empreendimentos Turisticos Ltda,Pousada Marceneiro,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Pousada Marceneiro,4. Micro,Boleto - Dia 10,2026-05-26,Aceita,3015.6000000000104,Segurança Do Trabalho,2026
27230297000138,Maria Lecia Dos Santos,Del Doces E Variedades,Indústria,Arapiraca,Arapiraca,Arapiraca - Cresce Sst - Del Doces E Variedades,4. Micro,Boleto - Dia 25,2026-05-25,Aceita,560.0000000000002,Segurança Do Trabalho,2026
35191383000107,Industria Sertaneja Ltda,Industria Sertaneja,Indústria,Arapiraca,Arapiraca,Renovacao Do Combo De Sst - Industria Sertaneja,4. Micro,Boleto - Dia 15,2026-05-25,Cancelada,3230.159999999997,Segurança Do Trabalho,2026
35518797000106,Construtora Urbanisme Ltda,Construtora Urbanisme,Indústria,Arapiraca,Arapiraca,Arapiraca - Pcmso - Construtora Urbanisme,4. Micro,Boleto - Dia 25,2026-05-25,Aceita,0.0,Segurança Do Trabalho,2026
42616246000132,Maria Alice Melo Goncalves Azevedo 12169220470,Brownie Da Mali Confeitaria E Servicos,Indústria,Cambona,Cambona,Cambona - Cresce Industria 2026 - Brownie Da Mali Confeitaria E Servicos,4. Micro,Boleto - Dia 25,2026-05-25,Aceita,560.0000000000003,Segurança Do Trabalho,2026
42616246000132,Maria Alice Melo Goncalves Azevedo 12169220470,Brownie Da Mali Confeitaria E Servicos,Indústria,Cambona,Cambona,Cambona - Sst - Brownie Da Mali Confeitaria E Servicos,4. Micro,Boleto - Dia 25,2026-05-25,Aceita,800.0,Segurança Do Trabalho,2026
42860886000193,John Fernandes Venancio Ltda,Cofarp,Indústria,Cambona,Cambona,Sesi Cambona - Sst - Cofarp,4. Micro,Boleto - Dia 25,2026-05-25,Cancelada,800.0,Segurança Do Trabalho,2026
42860886000193,John Fernandes Venancio Ltda,Cofarp,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Cofarp,4. Micro,Boleto - Dia 25,2026-05-25,Cancelada,560.0,Segurança Do Trabalho,2026
32564136000110,Ma Valdirleide Dos Santos Vieira De Almeida Bebidas,Agua De Coco Alagoana,Indústria,Tabuleiro,Tabuleiro,Sesi Tabuleiro - Cresce Industria - Agua De Coco Alagoana,4. Micro,Boleto - Dia 10,2026-05-22,Aceita,690.0,Segurança Do Trabalho,2026
37357239000123,Prmx Servicos E Tecnologia Ltda,Promaxima,Não Indústria,Cambona,Cambona,Sesi Cambona - Seguranca Do Trabalho - Promaxima,4. Micro,Boleto - Dia 5,2026-05-22,Cancelada,3277.1999999999957,Segurança Do Trabalho,2026
741946000109,Mineracao Costa Dourada Ltda,Mineracao Costa Dourada Ltda,Indústria,Tabuleiro,Tabuleiro,Sesi Tabuleiro - Sst - Mineracao Costa Dourada,4. Micro,Boleto - Dia 25,2026-05-21,Aceita,800.0,Segurança Do Trabalho,2026
741946000109,Mineracao Costa Dourada Ltda,Mineracao Costa Dourada Ltda,Indústria,Tabuleiro,Tabuleiro,Sesi Tabuleiro - Cresce Industria - Mineracao Costa Dourada Ltda,4. Micro,Boleto - Dia 25,2026-05-21,Aceita,1329.999999999999,Segurança Do Trabalho,2026
10769660000195,Agencia De Fomento De Alagoas S/A.,Desenvolve,Não Indústria,Cambona,Cambona,Sesi Cambona - Saude E Seguranca - Desenvolve Agencia De Fomento De Alagoas,3. Pequeno,Boleto - Dia 15,2026-05-21,Em Negociação,2018.1799999999996,Segurança Do Trabalho,2026
10896964000113,Elyt Engenharia Eletrica Ltda,Elyt Engenharia,Indústria,Tabuleiro,Tabuleiro,Sesi Tabuleiro - Cresce Industria - Elyt Engenharia,4. Micro,"Cartao De Credito, Parcelado",2026-05-21,Aceita,980.0000000000005,Segurança Do Trabalho,2026
5605339000135,Claudoval Barbosa De Melo-Panificacao,Claudoval Barbosa De Melo-Panificacao,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Mana Padaria Premium,4. Micro,Boleto - Dia 5,2026-05-20,Aceita,570.0,Segurança Do Trabalho,2026
17017389000180,Lucia Lima Bastos,Lucia Lima Bastos,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Lucia Lima Bastos,4. Micro,Boleto - Dia 5,2026-05-20,Aceita,540.0,Segurança Do Trabalho,2026
20826927000192,Aguiar E Nascimento Comercio Ltda,Panificacao Marquesa,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Panificacao Marquesa,3. Pequeno,Boleto - Dia 5,2026-05-20,Aceita,730.0,Segurança Do Trabalho,2026
22862086000102,J V Menezes Almeida Panificacao,Panificacao Alvorada Ii,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Panificacao Alvorada Ii,4. Micro,Boleto - Dia 5,2026-05-20,Aceita,650.0,Segurança Do Trabalho,2026
35256106000135,Proanalises Laboratorio De Analises Clinicas Ltda,Proanalises,Não Indústria,Arapiraca,Arapiraca,Ppp - Proanalises Laboratorio De Analises Clinicas Ltda,4. Micro,Boleto - Dia 10,2026-05-20,Aceita,200.0,Segurança Do Trabalho,2026
41166745000102,Maruska Fibra De Coco Ltda,Maruska,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Maruska,4. Micro,Boleto - Dia 5,2026-05-20,Aceita,1150.0,Segurança Do Trabalho,2026
54474453000189,Panificacao E Comercio A Nascimento E Aguiar Ltda,Panificacao Marquesa,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Panificacao Marquesa,4. Micro,Boleto - Dia 5,2026-05-20,Aceita,605.0,Segurança Do Trabalho,2026
279531000670,Tupan Construcoes Ltda,Tupan Construcoes,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Medicoes - Tupan,3. Pequeno,Boleto - Dia 10,2026-05-19,Em Negociação,450.0,Segurança Do Trabalho,2026
279531000750,Tupan Construcoes Ltda,Tupan Construcoes,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Medicoes - Tupan Construcoes,3. Pequeno,Boleto - Dia 10,2026-05-19,Em Negociação,900.0,Segurança Do Trabalho,2026
1611866001092,P J Refeicoes Coletivas Ltda,P J Refeicoes Coletivas Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Assistencia Tecnica Em Pericia Judicial (engenharia De Seguranca) - P J Refeicoes Coletivas Ltda,3. Pequeno,Boleto - Dia 10,2026-05-19,Aceita,1800.0,Segurança Do Trabalho,2026
2688725000140,Agreste Engenharia Servicos E Locacoes Ltda,Agreste Engenharia,Indústria,Arapiraca,Arapiraca,Ppp - Agreste Engenharia Servicos E Locacoes Ltda,4. Micro,Boleto - Dia 15,2026-05-19,Aceita,350.0,Segurança Do Trabalho,2026
3692424000152,Servico Nacional De Aprendizagem Comercial - Senac,Centro De Formacao Profissional,Não Indústria,Cambona,Arapiraca,Sesi Cambona - Renovacao Do Contrato Sesi X Senac Contrato 2024.005.002,3. Pequeno,Boleto - Dia 10,2026-05-19,Em Negociação,18314.339999999997,Segurança Do Trabalho,2026
3692424000152,Servico Nacional De Aprendizagem Comercial - Senac,Centro De Formacao Profissional,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Contrato Sesi X Senac Contrato 2024.005.002,3. Pequeno,Boleto - Dia 10,2026-05-19,Em Negociação,54682.78,Segurança Do Trabalho,2026
3692424000152,Servico Nacional De Aprendizagem Comercial - Senac,Centro De Formacao Profissional,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Contrato Sesi X Senac Contrato 2024.005.002,3. Pequeno,Faturmento Sob Demanda - Dia 10,2026-05-19,Em Negociação,1872.8,Segurança Do Trabalho,2026
9066964000107,Alianca Construcoes Ltda,Alianca Construcoes Ltda,Indústria,Cambona,Cambona,Sesi Cambona - Bm De Abril De 2026 - Alianca Construcoes,3. Pequeno,Boleto - Dia 20,2026-05-19,Aceita,3285.0,Segurança Do Trabalho,2026
10590725000130,Urcd Ilha Grande Comercio  Servicos E Construcao S.A,Urdc Ilha Grande Comercio Servicos E Construcao,Indústria,Cambona,Cambona,Sesi Cambona - Programas Legais - Urcd,3. Pequeno,Boleto - Dia 25,2026-05-19,Aceita,2542.5,Segurança Do Trabalho,2026
10610031000118,Jc Construcoes E Empreendimentos Imobiliarios Ltda - Em Recuperacao Judicial,Jc Construcoes E Empreendimentos Imobiliarios Ltda - Em Recuperacao Judicial,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Jc Construcoes E Empreendimentos Imobiliarios Ltda - Em Recuperacao Judicial,4. Micro,Boleto - Dia 5,2026-05-19,Aceita,515.0000000000006,Segurança Do Trabalho,2026
11252153000304,Dispan Transporte Rodoviario Ltda,Dispan Transporte Rodoviario Ltda,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Medicoes - Dispan,3. Pequeno,Boleto - Dia 10,2026-05-19,Cancelada,1800.0,Segurança Do Trabalho,2026
11252153000304,Dispan Transporte Rodoviario Ltda,Dispan Transporte Rodoviario Ltda,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Medicoes - Dispan,3. Pequeno,Boleto - Dia 10,2026-05-19,Em Negociação,1800.0,Segurança Do Trabalho,2026
24239931000105,Ibratin Nordeste Ltda,Ibratin Nordeste Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Ltcat Individual - Ibratin Nordeste Ltda,3. Pequeno,Boleto - Dia 10,2026-05-19,Aceita,340.0,Segurança Do Trabalho,2026
30649147000178,Dr. Anderson Lima De Araujo Ltda,Dr. Anderson Lima,Não Indústria,Arapiraca,Arapiraca,Arapiraca - Combo Sst - Dr. Anderson Lima,4. Micro,Boleto - Dia 20,2026-05-19,Aceita,2790.240000000001,Segurança Do Trabalho,2026
34786880000195,Panificacao Casa Portuguesa Ltda,A Casa Portuguesa,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - A Casa Portuguesa (trapiche),3. Pequeno,Boleto - Dia 5,2026-05-19,Aceita,675.0,Segurança Do Trabalho,2026
41796948000182,Nayara Souza Do Nascimento  Ltda,Therapie Hair,Não Indústria,Arapiraca,Arapiraca,Arapiraca - Combo - Sst - Therapie Hair,4. Micro,Boleto - Dia 20,2026-05-19,Aceita,2790.240000000001,Segurança Do Trabalho,2026
47594187000162,Therapie Medical Center Ltda,Therapie Medical Center,Não Indústria,Arapiraca,Arapiraca,Arapiraca  - Combo Sst - Therapie Medical Center,4. Micro,Boleto - Dia 20,2026-05-19,Aceita,2790.240000000001,Segurança Do Trabalho,2026
50026997000127,Portal Das Rocas Empreendientos Spe Ltda,Portal Das Rocas Empreendientos Spe Ltda,Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Sst - Portal Das Rocas Empreendimentos,3. Pequeno,Boleto - Dia 15,2026-05-18,Aceita,2340.0,Segurança Do Trabalho,2026
823434000272,Agricom Agro Industria E Comercio Anadiense Ltda,Agricom Agro Industria E Comercio Anadiense Ltda,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst - Multifrutas (barro Duro),4. Micro,Boleto - Dia 15,2026-05-15,Aceita,3465.600000000003,Segurança Do Trabalho,2026
823434000353,Agricom Agro Industria E Comercio Anadiense Ltda,Multi Frutas,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst - Multifrutas (jatiuca),4. Micro,Boleto - Dia 15,2026-05-15,Aceita,2880.2400000000025,Segurança Do Trabalho,2026
5873960000180,L S Moveis Ltda,L S Moveis,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - L S Moveis,4. Micro,Boleto - Dia 5,2026-05-15,Aceita,515.0000000000002,Segurança Do Trabalho,2026
8973574000158,Cordial Sociedade Beneficente Do Coracao De Alagoas,Cordial,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst - Cordial Sociedade Beneficente Do Coracao De Alagoas,3. Pequeno,Boleto - Dia 15,2026-05-15,Aceita,3552.4799999999973,Segurança Do Trabalho,2026
9597731000130,G Do Nascimento - Pecas,Gil Auto Pecas E Servicos,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Ppp - Gil Auto Pecas E Servicos,3. Pequeno,Boleto - Dia 10,2026-05-15,Aceita,200.0,Segurança Do Trabalho,2026
16798006000196,Condominio Do Edificio Residencial Catole,Residencial Catole,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst - Condominio Do Edificio Residencial Catole,4. Micro,Boleto - Dia 15,2026-05-15,Aceita,2880.2400000000025,Segurança Do Trabalho,2026
24987856000160,Brazmarmore Industria E Comercio De Marmores E Granito Ltda,Brazmarmore Industria E Comercio De Marmores E Granito Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Ppp - Brazmarmore Industria E Comercio De Marmores E Granito Ltda,3. Pequeno,Boleto - Dia 10,2026-05-15,Aceita,297.5,Segurança Do Trabalho,2026
49571914000100,Panificacao A Casa Portuguesa Ltda,A Casa Portuguesa,Indústria,Cambona,Cambona,Ses Cambona - Cresce Industria - A Casa Portuguesa (prado),4. Micro,Boleto - Dia 5,2026-05-15,Aceita,570.0,Segurança Do Trabalho,2026
8513910000341,Armazem Comercio E Imp De Material De Construcao Ltda,Armazem Home Center,Não Indústria,Arapiraca,Arapiraca,Renovacao Do Combo De Sst - Armazem Home Center,4. Micro,Boleto - Dia 15,2026-05-14,Em Negociação,5082.720000000013,Segurança Do Trabalho,2026
14783509000324,E. D. Servicos De Comunicacoes Ltda.,Prestek Net,Indústria,Arapiraca,Arapiraca,Renovacao Do Combo De Sst - Prestek Net,3. Pequeno,Boleto - Dia 15,2026-05-14,Aceita,3273.1200000000104,Segurança Do Trabalho,2026
22053818000105,Condominio Residencial Mediterraneo Oestes,Condominio Residencial Mediterraneo Oestes,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Condominio Residencial Mediterraneo Oestes,4. Micro,Boleto - Dia 10,2026-05-14,Aceita,2635.4400000000105,Segurança Do Trabalho,2026
44086279000143,Sheylla Bispo Dos Santos  Ltda,Sheylla Bispo Dos Santos  Ltda,Não Indústria,Arapiraca,Arapiraca,Aet  - Sheylla Bispo Dos Santos  Ltda,3. Pequeno,Boleto - Dia 15,2026-05-14,Aceita,1000.0,Segurança Do Trabalho,2026
10918657000196,Leao Nordeste Industria E Comercio De Plasticos Ltda,Leao Nordeste Industria E Comercio De Plasticos Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Leao Nordeste Industria E Comercio De Plasticos Ltda,3. Pequeno,Boleto - Dia 10,2026-05-13,Aceita,3919.92,Segurança Do Trabalho,2026
22862086000102,J V Menezes Almeida Panificacao,Panificacao Alvorada Ii,Indústria,Cambona,Cambona,Sesi Cambona - Esocial - Panificacao Alvorada Ii,4. Micro,Boleto - Dia 5,2026-05-13,Em Negociação,800.25,Segurança Do Trabalho,2026
12388278000167,Convem Comercio De Veiculos E Motores Ltda - Em Recuperacao Judicial,Convem,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst + Treinamentos E H.o - Convem (maceio),4. Micro,Boleto - Dia 15,2026-05-12,Aceita,5550.520000000001,Segurança Do Trabalho,2026
12388278000329,Convem Comercio De Veiculos E Motores Ltda - Em Recuperacao Judicial,Convem,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst + Treinamentos E H.o - Convem (sao Miguel Dos Campos),3. Pequeno,Boleto - Dia 15,2026-05-12,Aceita,6859.240000000001,Segurança Do Trabalho,2026
33574220000188,Cane - Clinica De Animais De Estimacao Ltda,Cane - Clinica De Animais De Estimacao,Não Indústria,Arapiraca,Arapiraca,Combo Em Sst - Cane - Clinica De Animais De Estimacao (oportunidade),4. Micro,Boleto - Dia 5,2026-05-12,Em Negociação,2790.2400000000052,Segurança Do Trabalho,2026
69975654000137,Zampieri Imoveis Ltda.,Zampieri Imoveis,Não Indústria,Cambona,Cambona,Sesi Cambona - Zampieri Imoveis - Declaracao De Inexistencia De Risco,4. Micro,Boleto - Dia 10,2026-05-12,Em Negociação,1150.0,Segurança Do Trabalho,2026
12264493000156,Alagoas Vidros Temperados Ltda,Alagoas Vidros Temperados Industria E Comercio Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Alagoas Vidros Temperados Industria E Comercio Ltda,4. Micro,Boleto - Dia 10,2026-05-07,Em Negociação,3880.0800000000004,Segurança Do Trabalho,2026
16527159000107,E. R. Da Costa Silva Mercadinho,Supermercado Sagrada Familia,Não Indústria,Arapiraca,Arapiraca,Renovacao Do Combo Lde Sst - Supermercado Sagrada Familia,4. Micro,Boleto - Dia 15,2026-05-07,Aceita,2602.5600000000086,Segurança Do Trabalho,2026
19653622000147,Distribuidora Popular De Alimentos Ltda,Dipol,Não Indústria,Arapiraca,Arapiraca,Renovacao Do Combo De Sst- Dipol,3. Pequeno,Boleto - Dia 15,2026-05-07,Em Negociação,5508.72000000001,Segurança Do Trabalho,2026
35647523000109,Nordex Transportes E Servicos De Logisticas Ltda,Nordex Transportes E Servicos De Logisticas,Não Indústria,Arapiraca,Arapiraca,Renovacao Do Combo De Sst - Nordex Transportes E Servicos De Logisticas,4. Micro,Boleto - Dia 15,2026-05-07,Em Negociação,3419.7600000000034,Segurança Do Trabalho,2026
11069316000318,Tubos Tigre-Ads Do Brasil Limitada,Tubos Tigre-Ads Do Brasil Limitada,Indústria,Cambona,Cambona,"Sesi Cambona - Renovacao Sst, Laudos E Aet - Tubos Tigre-ads Do Brasil Limitada",3. Pequeno,Boleto - Dia 15,2026-05-06,Em Negociação,8262.8,Segurança Do Trabalho,2026
29061526000163,Dpmc Comercio De Agua Mineral Ltda,Agua Mineral Refresq,Indústria,Tabuleiro,Tabuleiro,Ufas - Mao De Obra Tecnica (tecnico De Seguranca Do Trabalho) - Agua Mineral Refresq,3. Pequeno,Boleto - Dia 10,2026-05-06,Cancelada,138902.88,Segurança Do Trabalho,2026
2413246000110,C E O Guanabens,Strike Produtos E Servicos De Limpeza,Indústria,Cambona,Cambona,Sesi Cambona - Cresce Industria - Strike Produtos E Servicos De Limpeza,3. Pequeno,Boleto - Dia 5,2026-05-05,Aceita,625.0000000000002,Segurança Do Trabalho,2026
5966389000148,L F M W Cartisano,Ibratin Show Room,Não Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Ibratin Show Room,4. Micro,Boleto - Dia 10,2026-05-05,Aceita,1785.3600000000001,Segurança Do Trabalho,2026
12517553000103,Socitec Sociedade Tecnica Em Esquadrias Ltda,Socitec Sociedade Tecnica Em Esquadrias Ltda,Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Socitec Sociedade Tecnica Em Esquadrias Ltda,3. Pequeno,Boleto - Dia 10,2026-05-05,Aguardando Interno,3520.0800000000017,Segurança Do Trabalho,2026
19306147000132,Clinica Medica Otosinus Ltda,Otosinus,Não Indústria,Cambona,Tabuleiro,Ufas - Combo Sst (renovacao) - Clinica Medica Otosinus Ltda,4. Micro,Boleto - Dia 10,2026-05-05,Aceita,3645.6000000000076,Segurança Do Trabalho,2026
21525643000129,Socitec Servicos Tecnicos Em Instalacoes Ltda,Socitec Instalacoes,Indústria,Tabuleiro,Tabuleiro,Ufas - Combo Sst (renovacao) - Socitec Servicos Tecnicos Em Instalacoes Ltda,3. Pequeno,Boleto - Dia 10,2026-05-05,Aguardando Interno,3400.0800000000017,Segurança Do Trabalho,2026
34074252000268,Instituto Das Missionarias De N. S. De Fatima Do Brasil,Colegio Monsenhor Luis Barbosa,Não Indústria,Cambona,Cambona,Sesi Cambona - Renovacao Do Combo Sst + H.o - Instituto Das Missionarias De N. S. De Fatima Do Brasil,4. Micro,Boleto - Dia 15,2026-05-05,Aceita,3105.600000000011,Segurança Do Trabalho,2026
51321533000106,Watal Patacho Eco Boutique Residence Spe Ltda,Watal Patacho Eco Boutique Residence Spe Ltda,Indústria,Cambona,Cambona,Sesi Cambona - Combo Sst - Obra Watal Patacho - Cavalcante E Rolim,4. Micro,Boleto - Dia 25,2026-05-05,Em Negociação,15014.88000000002,Segurança Do Trabalho,2026
2112625000170,Unigraf Ltda,Unigraf Ltda,Indústria,Arapiraca,Arapiraca,Cresce Industria - Unigraf,4. Micro,Boleto - Dia 5,2026-05-04,Aceita,280.0,Segurança Do Trabalho,2026
4396985000762,Previparq Ltda,Previparq Ltda,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Previparq Ltda,3. Pequeno,Boleto - Dia 15,2026-05-04,Cancelada,6048.0,Segurança Do Trabalho,2026
12069177000123,Rm Retifica De Motores Ltda,Rm Retifica De Motores,Não Indústria,Arapiraca,Arapiraca,Renovacao Combo Sst - Rm Retifica De Motores,4. Micro,Boleto - Dia 15,2026-05-04,Em Negociação,2635.440000000004,Segurança Do Trabalho,2026
12489837000125,Camara De Dirigentes Lojistas De Arapiraca,Cdl De Arapiraca,Não Indústria,Arapiraca,Arapiraca,Combo Em Sst - Cdl,4. Micro,Boleto - Dia 5,2026-05-04,Em Negociação,2790.2400000000052,Segurança Do Trabalho,2026
27056622000198,Guardare Corretora De Seguros Ltda,Guardare Corretora De Seguros Ltda,Não Indústria,Arapiraca,Arapiraca,Renovacao Combo Sst - Guardare Corretora De Seguros Ltda,4. Micro,Boleto - Dia 15,2026-05-04,Aceita,2042.8800000000053,Segurança Do Trabalho,2026
28160531000160,Jose Anderson De Oliveira Silva,Nc Telecom,Indústria,Arapiraca,Arapiraca,Arapiraca - Combo Sst - Nc Telecom,4. Micro,Boleto - Dia 25,2026-05-04,Aceita,2107.919999999999,Segurança Do Trabalho,2026
50161226000142,Adriano Tenorio Fernandes Comercio,Adriano Tenorio Fernandes Comercio,Não Indústria,Arapiraca,Arapiraca,Combo De Sst - Adriano Tenorio Fernandes,4. Micro,Boleto - Dia 15,2026-05-04,Cancelada,2945.5200000000063,Segurança Do Trabalho,2026
